,Unnamed: 0,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
9999,9999,the driver shall be able to override the function when the train is stationary,PURE_B065,reversing shall be possible as defined by a value given with the ma,PURE_B182,9999,9999,0,9999,9999
9999,9999,track to train transmission shall provide the capability to send different speed profiles for specific train categories,PURE_B103,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,9999,9999,0,9999,9999
9999,9999,the driver shall select an override control according to the permission received,PURE_B064,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_B139,9999,9999,0,9999,9999
9999,9999,the emergency brake shall be applied until the traction unit is stationary,PURE_B120,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_B139,9999,9999,0,9999,9999
9999,9999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_B113,the driver shall be able to release an etcs emergency brake application when stationary,PURE_B020,9999,9999,0,9999,9999
9999,9999,the driver shall select an override control according to the permission received,PURE_B064,after the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value,PURE_B109,9999,9999,0,9999,9999
9999,9999,the etcs on-board shall be capable of receiving national values from the trackside to adapt to national requirements,PURE_B016,the train shall be supervised according to train speed data available,PURE_B033,9999,9999,1,9999,9999
9999,9999,it shall be possible to drive the train backwards in a supervised way (speed and distance) according to information received from trackside,PURE_B111,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_B050,9999,9999,0,9999,9999
9999,9999,permission received shall be indicated to the driver,PURE_B034,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,9999,9999,1,9999,9999
9999,9999,partial supervision shall be indicated on the dmi,PURE_B024,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,9999,9999,1,9999,9999
9999,9999,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,actual speed shall be indicated on the dmi,PURE_B025,9999,9999,1,9999,9999
9999,9999,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,a special indication shall be shown on the dmi,PURE_B026,9999,9999,1,9999,9999
9999,9999,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,route unsuitability shall be indicated on the dmi,PURE_B032,9999,9999,1,9999,9999
9999,9999,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,reversing shall be supervised to a distance and speed set as national values,PURE_B193,9999,9999,0,9999,9999
9999,9999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_B044,the train shall be supervised according to train speed data available,PURE_B033,9999,9999,0,9999,9999
9999,9999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_B044,the train running number shall consist of a maximum of 8 numeric digits,PURE_B177,9999,9999,0,9999,9999
9999,9999,unfitted operation shall be possible if selected by the driver at start up,PURE_B131,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_B055,9999,9999,0,9999,9999
9999,9999,isolation of the etcs trainborne equipment shall disconnect the etcs trainborne equipment from the vehicle braking system,PURE_B002,fixed text messages shall be provided in the language selected by the driver,PURE_B101,9999,9999,0,9999,9999
9999,9999,isolation of the etcs trainborne equipment shall disconnect the etcs trainborne equipment from the vehicle braking system,PURE_B002,the new target location shall be checked for acceptance by the on board,PURE_B096,9999,9999,0,9999,9999
