,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,all data entered received or indicated to the driver shall be recorded onboard all data shall be related to utc (universal time corrected) and a reference point,PURE_M121,99999,99999,99999,0,99999
99999,99999,99999,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_M084,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,the emergency brake shall be applied until the traction unit is stationary,PURE_M092,99999,99999,99999,0,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,the emergency brake shall be applied until the traction unit is stationary,PURE_M092,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to release an etcs emergency brake application when stationary,PURE_M013,the roll away/reverse movement intervention shall be indicated on the dmi,PURE_M010,99999,99999,99999,4,99999
99999,99999,99999,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,it shall be possible to define certain locations (eg tunnels) where speed increase is related to the front of the train,PURE_M052,99999,99999,99999,0,99999
99999,99999,99999,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,it shall be possible to use multiple traction units without isolating the etcs trainborne equipment on traction unit(s) with an in-operative cab,PURE_M162,99999,99999,99999,0,99999
99999,99999,99999,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_M153,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,the train running number shall consist of a maximum of 8 numeric digits,PURE_M172,99999,99999,99999,0,99999
99999,99999,99999,unfitted operation shall be possible if selected by the driver at start up,PURE_M152,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,it shall be possible to send information regarding the inhibition of the following different types of brake,PURE_M110,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,when changing to a lower speed level the front end of the train shall respect the dynamic train speed profile,PURE_M044,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,when changing to a higher speed level the rear end of the train shall respect the static train speed profile,PURE_M045,99999,99999,99999,0,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,the entry of driver identification and the selection of the language shall be possible,PURE_M025,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,the emergency brake shall be applied until the traction unit is stationary,PURE_M092,99999,99999,99999,0,99999
